,Time,Heuristic,Density,Trajectory
0,0.07807087898254395,Combined Manhattan Euclidian,0.1,203
0,4.5624072551727295,Chebyshev,0.2,237
0,3.1632680892944336,Manhattan,0.2,307
0,4.9372029304504395,Euclidian,0.2,237
0,0.08342909812927246,Weighted Manhattan,0.2,307
0,0.13528680801391602,Combined Chebyshev Manhattan,0.2,237
0,0.16457390785217285,Combined Chebyshev Euclidian,0.2,237
0,0.15268993377685547,Combined Manhattan Euclidian,0.2,237
0,5.951303958892822,Chebyshev,0.30000000000000004,381
0,3.287576913833618,Manhattan,0.30000000000000004,381
0,5.848428964614868,Euclidian,0.30000000000000004,381
0,0.15053105354309082,Weighted Manhattan,0.30000000000000004,381
0,0.22604799270629883,Combined Chebyshev Manhattan,0.30000000000000004,375
0,0.2730100154876709,Combined Chebyshev Euclidian,0.30000000000000004,389
0,0.2579159736633301,Combined Manhattan Euclidian,0.30000000000000004,389
0,0.16335272789001465,Chebyshev,0.0,201
0,0.1556532382965088,Manhattan,0.0,201
0,0.22604703903198242,Euclidian,0.0,201
0,0.004782199859619141,Weighted Manhattan,0.0,201
0,0.006304025650024414,Combined Chebyshev Manhattan,0.0,201
0,0.006963968276977539,Combined Chebyshev Euclidian,0.0,201
0,0.008387088775634766,Combined Manhattan Euclidian,0.0,201
0,1.638404130935669,Chebyshev,0.1,211
0,1.3588669300079346,Manhattan,0.1,219
0,1.9271669387817383,Euclidian,0.1,211
0,0.06022977828979492,Weighted Manhattan,0.1,219
0,0.06525611877441406,Combined Chebyshev Manhattan,0.1,211
0,0.06731534004211426,Combined Chebyshev Euclidian,0.1,211
0,0.07260489463806152,Combined Manhattan Euclidian,0.1,211
0,3.1706161499023438,Chebyshev,0.2,221
0,1.5831818580627441,Manhattan,0.2,239
0,3.0731630325317383,Euclidian,0.2,221
0,0.058808088302612305,Weighted Manhattan,0.2,239
0,0.0966029167175293,Combined Chebyshev Manhattan,0.2,221
0,0.11845088005065918,Combined Chebyshev Euclidian,0.2,221
0,0.11699104309082031,Combined Manhattan Euclidian,0.2,221
0,6.961647987365723,Chebyshev,0.30000000000000004,321
0,5.182281017303467,Manhattan,0.30000000000000004,373
0,7.188068866729736,Euclidian,0.30000000000000004,321
0,0.2012159824371338,Weighted Manhattan,0.30000000000000004,371
0,0.21502685546875,Combined Chebyshev Manhattan,0.30000000000000004,321
0,0.24251627922058105,Combined Chebyshev Euclidian,0.30000000000000004,321
0,0.251755952835083,Combined Manhattan Euclidian,0.30000000000000004,321
0,0.16926312446594238,Chebyshev,0.0,201
0,0.15352296829223633,Manhattan,0.0,201
0,0.1918339729309082,Euclidian,0.0,201
0,0.0046100616455078125,Weighted Manhattan,0.0,201
0,0.009487152099609375,Combined Chebyshev Manhattan,0.0,201
0,0.008237123489379883,Combined Chebyshev Euclidian,0.0,201
0,0.009015798568725586,Combined Manhattan Euclidian,0.0,201
0,1.9204308986663818,Chebyshev,0.1,205
0,0.9812960624694824,Manhattan,0.1,219
0,2.0824317932128906,Euclidian,0.1,205
0,0.04199409484863281,Weighted Manhattan,0.1,219
0,0.058740854263305664,Combined Chebyshev Manhattan,0.1,205
0,0.07906985282897949,Combined Chebyshev Euclidian,0.1,205
0,0.0716090202331543,Combined Manhattan Euclidian,0.1,205
0,3.324773073196411,Chebyshev,0.2,209
0,3.8880131244659424,Manhattan,0.2,275
0,3.2880349159240723,Euclidian,0.2,209
0,0.12685632705688477,Weighted Manhattan,0.2,275
0,0.09594917297363281,Combined Chebyshev Manhattan,0.2,209
0,0.11492300033569336,Combined Chebyshev Euclidian,0.2,209
0,0.11218833923339844,Combined Manhattan Euclidian,0.2,209
0,5.49383807182312,Chebyshev,0.30000000000000004,277
0,4.09211802482605,Manhattan,0.30000000000000004,357
0,5.451295852661133,Euclidian,0.30000000000000004,277
0,0.17633581161499023,Weighted Manhattan,0.30000000000000004,357
0,0.1717238426208496,Combined Chebyshev Manhattan,0.30000000000000004,277
0,0.20095109939575195,Combined Chebyshev Euclidian,0.30000000000000004,277
0,0.21190810203552246,Combined Manhattan Euclidian,0.30000000000000004,277
0,0.17004609107971191,Chebyshev,0.0,201
0,0.15367698669433594,Manhattan,0.0,201
0,0.2064497470855713,Euclidian,0.0,201
0,0.004546165466308594,Weighted Manhattan,0.0,201
0,0.006785154342651367,Combined Chebyshev Manhattan,0.0,201
0,0.010236024856567383,Combined Chebyshev Euclidian,0.0,201
0,0.01083230972290039,Combined Manhattan Euclidian,0.0,201
0,2.297496795654297,Chebyshev,0.1,221
0,1.6444892883300781,Manhattan,0.1,217
0,2.383028030395508,Euclidian,0.1,221
0,0.06172013282775879,Weighted Manhattan,0.1,217
0,0.0619359016418457,Combined Chebyshev Manhattan,0.1,221
0,0.09445810317993164,Combined Chebyshev Euclidian,0.1,221
0,0.07990503311157227,Combined Manhattan Euclidian,0.1,221
0,3.6118369102478027,Chebyshev,0.2,231
0,3.0961389541625977,Manhattan,0.2,323
0,3.986861228942871,Euclidian,0.2,231
0,0.11619377136230469,Weighted Manhattan,0.2,323
0,0.12681293487548828,Combined Chebyshev Manhattan,0.2,231
0,0.13570499420166016,Combined Chebyshev Euclidian,0.2,231
0,0.13311386108398438,Combined Manhattan Euclidian,0.2,231
0,6.026113033294678,Chebyshev,0.30000000000000004,277
0,4.790450811386108,Manhattan,0.30000000000000004,341
0,6.173253774642944,Euclidian,0.30000000000000004,277
0,0.19419479370117188,Weighted Manhattan,0.30000000000000004,447
0,0.17936992645263672,Combined Chebyshev Manhattan,0.30000000000000004,277
0,0.23403096199035645,Combined Chebyshev Euclidian,0.30000000000000004,275
0,0.20947599411010742,Combined Manhattan Euclidian,0.30000000000000004,275
0,0.1647779941558838,Chebyshev,0.0,201
0,0.16031408309936523,Manhattan,0.0,201
0,0.19524788856506348,Euclidian,0.0,201
0,0.004726886749267578,Weighted Manhattan,0.0,201
0,0.006402015686035156,Combined Chebyshev Manhattan,0.0,201
0,0.007594108581542969,Combined Chebyshev Euclidian,0.0,201
0,0.006960868835449219,Combined Manhattan Euclidian,0.0,201
0,1.8751389980316162,Chebyshev,0.1,211
0,1.438345193862915,Manhattan,0.1,237
0,1.9143180847167969,Euclidian,0.1,211
0,0.05207562446594238,Weighted Manhattan,0.1,237
0,0.07231307029724121,Combined Chebyshev Manhattan,0.1,211
0,0.07314682006835938,Combined Chebyshev Euclidian,0.1,211
0,0.07514429092407227,Combined Manhattan Euclidian,0.1,211
0,4.388231039047241,Chebyshev,0.2,237
0,1.8131272792816162,Manhattan,0.2,289
0,4.427279949188232,Euclidian,0.2,237
0,0.08810806274414062,Weighted Manhattan,0.2,289
0,0.1288309097290039,Combined Chebyshev Manhattan,0.2,237
0,0.14076995849609375,Combined Chebyshev Euclidian,0.2,237
0,0.14703893661499023,Combined Manhattan Euclidian,0.2,237
0,8.760698795318604,Chebyshev,0.30000000000000004,289
0,4.55862283706665,Manhattan,0.30000000000000004,447
0,6.560830116271973,Euclidian,0.30000000000000004,289
0,0.1941540241241455,Weighted Manhattan,0.30000000000000004,447
0,0.19846081733703613,Combined Chebyshev Manhattan,0.30000000000000004,289
0,0.23676800727844238,Combined Chebyshev Euclidian,0.30000000000000004,289
0,0.22827506065368652,Combined Manhattan Euclidian,0.30000000000000004,289
0,0.16657471656799316,Chebyshev,0.0,201
0,0.15109705924987793,Manhattan,0.0,201
0,0.18956589698791504,Euclidian,0.0,201
0,0.005073070526123047,Weighted Manhattan,0.0,201
0,0.006281137466430664,Combined Chebyshev Manhattan,0.0,201
0,0.007052183151245117,Combined Chebyshev Euclidian,0.0,201
0,0.008224010467529297,Combined Manhattan Euclidian,0.0,201
0,1.8152430057525635,Chebyshev,0.1,203
0,1.0326659679412842,Manhattan,0.1,235
0,1.8880579471588135,Euclidian,0.1,203
0,0.0465087890625,Weighted Manhattan,0.1,235
0,0.05206608772277832,Combined Chebyshev Manhattan,0.1,203
0,0.0648198127746582,Combined Chebyshev Euclidian,0.1,203
0,0.06821489334106445,Combined Manhattan Euclidian,0.1,203
0,3.7296249866485596,Chebyshev,0.2,213
0,2.3888180255889893,Manhattan,0.2,257
0,4.068515062332153,Euclidian,0.2,213
0,0.09077906608581543,Weighted Manhattan,0.2,257
0,0.11919808387756348,Combined Chebyshev Manhattan,0.2,213
0,0.13269877433776855,Combined Chebyshev Euclidian,0.2,213
0,0.1296710968017578,Combined Manhattan Euclidian,0.2,213
0,7.351672172546387,Chebyshev,0.30000000000000004,383
0,5.254570960998535,Manhattan,0.30000000000000004,391
0,7.732522010803223,Euclidian,0.30000000000000004,383
0,0.21705889701843262,Weighted Manhattan,0.30000000000000004,451
0,0.3048861026763916,Combined Chebyshev Manhattan,0.30000000000000004,433
0,0.35344409942626953,Combined Chebyshev Euclidian,0.30000000000000004,427
0,0.369509220123291,Combined Manhattan Euclidian,0.30000000000000004,427
0,0.1666700839996338,Chebyshev,0.0,201
0,0.15552806854248047,Manhattan,0.0,201
0,0.19321107864379883,Euclidian,0.0,201
0,0.008410930633544922,Weighted Manhattan,0.0,201
0,0.006455183029174805,Combined Chebyshev Manhattan,0.0,201
0,0.008702993392944336,Combined Chebyshev Euclidian,0.0,201
0,0.008140087127685547,Combined Manhattan Euclidian,0.0,201
0,2.119547128677368,Chebyshev,0.1,207
0,1.4066948890686035,Manhattan,0.1,223
0,2.3323488235473633,Euclidian,0.1,207
0,0.05475926399230957,Weighted Manhattan,0.1,223
0,0.06088995933532715,Combined Chebyshev Manhattan,0.1,207
0,0.07586479187011719,Combined Chebyshev Euclidian,0.1,207
0,0.07578110694885254,Combined Manhattan Euclidian,0.1,207
0,3.068237066268921,Chebyshev,0.2,223
0,2.4229378700256348,Manhattan,0.2,283
0,3.2661192417144775,Euclidian,0.2,223
0,0.09186100959777832,Weighted Manhattan,0.2,283
0,0.09601783752441406,Combined Chebyshev Manhattan,0.2,223
0,0.11415386199951172,Combined Chebyshev Euclidian,0.2,223
0,0.11453008651733398,Combined Manhattan Euclidian,0.2,223
0,6.999938011169434,Chebyshev,0.30000000000000004,343
0,3.7268359661102295,Manhattan,0.30000000000000004,377
0,7.329925775527954,Euclidian,0.30000000000000004,343
0,0.1872258186340332,Weighted Manhattan,0.30000000000000004,377
0,0.23091888427734375,Combined Chebyshev Manhattan,0.30000000000000004,343
0,0.2875051498413086,Combined Chebyshev Euclidian,0.30000000000000004,355
0,0.2661421298980713,Combined Manhattan Euclidian,0.30000000000000004,355
0,0.18053412437438965,Chebyshev,0.0,201
0,0.15774798393249512,Manhattan,0.0,201
0,0.19161081314086914,Euclidian,0.0,201
0,0.007245063781738281,Weighted Manhattan,0.0,201
0,0.008149862289428711,Combined Chebyshev Manhattan,0.0,201
0,0.009256362915039062,Combined Chebyshev Euclidian,0.0,201
0,0.007120847702026367,Combined Manhattan Euclidian,0.0,201
0,2.232329845428467,Chebyshev,0.1,205
0,0.8337409496307373,Manhattan,0.1,239
0,2.3577756881713867,Euclidian,0.1,205
0,0.04175376892089844,Weighted Manhattan,0.1,239
0,0.07043194770812988,Combined Chebyshev Manhattan,0.1,205
0,0.07482695579528809,Combined Chebyshev Euclidian,0.1,205
0,0.08029699325561523,Combined Manhattan Euclidian,0.1,205
0,4.061295986175537,Chebyshev,0.2,239
0,1.9185981750488281,Manhattan,0.2,291
0,2.7265892028808594,Euclidian,0.2,239
0,0.07017922401428223,Weighted Manhattan,0.2,291
0,0.08333897590637207,Combined Chebyshev Manhattan,0.2,239
0,0.09943222999572754,Combined Chebyshev Euclidian,0.2,239
0,0.09656476974487305,Combined Manhattan Euclidian,0.2,239
0,6.213133811950684,Chebyshev,0.30000000000000004,361
0,2.6894500255584717,Manhattan,0.30000000000000004,367
0,6.364722967147827,Euclidian,0.30000000000000004,361
0,0.12489795684814453,Weighted Manhattan,0.30000000000000004,367
0,0.216292142868042,Combined Chebyshev Manhattan,0.30000000000000004,375
0,0.26052403450012207,Combined Chebyshev Euclidian,0.30000000000000004,375
0,0.2554891109466553,Combined Manhattan Euclidian,0.30000000000000004,375
0,0.15297508239746094,Chebyshev,0.0,201
0,0.13127803802490234,Manhattan,0.0,201
0,0.1580207347869873,Euclidian,0.0,201
0,0.004407644271850586,Weighted Manhattan,0.0,201
0,0.006137847900390625,Combined Chebyshev Manhattan,0.0,201
0,0.006594181060791016,Combined Chebyshev Euclidian,0.0,201
0,0.006575107574462891,Combined Manhattan Euclidian,0.0,201
0,1.5692670345306396,Chebyshev,0.1,201
0,0.6020829677581787,Manhattan,0.1,215
0,1.5314297676086426,Euclidian,0.1,201
0,0.024564027786254883,Weighted Manhattan,0.1,215
0,0.053910017013549805,Combined Chebyshev Manhattan,0.1,201
0,0.058450937271118164,Combined Chebyshev Euclidian,0.1,201
0,0.05527806282043457,Combined Manhattan Euclidian,0.1,201
0,2.909719228744507,Chebyshev,0.2,225
0,2.1623992919921875,Manhattan,0.2,281
0,3.1538748741149902,Euclidian,0.2,225
0,0.08702206611633301,Weighted Manhattan,0.2,281
0,0.09735798835754395,Combined Chebyshev Manhattan,0.2,225
0,0.1071920394897461,Combined Chebyshev Euclidian,0.2,225
0,0.10352897644042969,Combined Manhattan Euclidian,0.2,225
0,8.327776908874512,Chebyshev,0.30000000000000004,395
0,3.8867709636688232,Manhattan,0.30000000000000004,367
0,10.311322212219238,Euclidian,0.30000000000000004,395
0,0.14177608489990234,Weighted Manhattan,0.30000000000000004,393
0,0.2546381950378418,Combined Chebyshev Manhattan,0.30000000000000004,381
0,0.30083322525024414,Combined Chebyshev Euclidian,0.30000000000000004,391
0,0.29208922386169434,Combined Manhattan Euclidian,0.30000000000000004,391
0,0.13898181915283203,Chebyshev,0.0,201
0,0.13606810569763184,Manhattan,0.0,201
0,0.15852594375610352,Euclidian,0.0,201
0,0.004305124282836914,Weighted Manhattan,0.0,201
0,0.006286144256591797,Combined Chebyshev Manhattan,0.0,201
0,0.006560802459716797,Combined Chebyshev Euclidian,0.0,201
0,0.006559133529663086,Combined Manhattan Euclidian,0.0,201
0,1.6246070861816406,Chebyshev,0.1,207
0,0.6550250053405762,Manhattan,0.1,231
0,1.6742017269134521,Euclidian,0.1,207
0,0.03157615661621094,Weighted Manhattan,0.1,231
0,0.050798892974853516,Combined Chebyshev Manhattan,0.1,207
0,0.05868101119995117,Combined Chebyshev Euclidian,0.1,207
0,0.058782100677490234,Combined Manhattan Euclidian,0.1,207
0,2.942092180252075,Chebyshev,0.2,229
0,1.6009600162506104,Manhattan,0.2,293
0,3.013357639312744,Euclidian,0.2,229
0,0.07412290573120117,Weighted Manhattan,0.2,293
0,0.09726786613464355,Combined Chebyshev Manhattan,0.2,229
0,0.11262392997741699,Combined Chebyshev Euclidian,0.2,229
0,0.11968398094177246,Combined Manhattan Euclidian,0.2,229
0,4.8816750049591064,Chebyshev,0.30000000000000004,255
0,3.8944201469421387,Manhattan,0.30000000000000004,377
0,5.017279863357544,Euclidian,0.30000000000000004,255
0,0.15753412246704102,Weighted Manhattan,0.30000000000000004,377
0,0.15424013137817383,Combined Chebyshev Manhattan,0.30000000000000004,255
0,0.17980289459228516,Combined Chebyshev Euclidian,0.30000000000000004,255
0,0.19278478622436523,Combined Manhattan Euclidian,0.30000000000000004,255
0,0.14799833297729492,Chebyshev,0.0,201
0,0.13008809089660645,Manhattan,0.0,201
0,0.16283798217773438,Euclidian,0.0,201
0,0.004419088363647461,Weighted Manhattan,0.0,201
0,0.00928807258605957,Combined Chebyshev Manhattan,0.0,201
0,0.009057998657226562,Combined Chebyshev Euclidian,0.0,201
0,0.006997346878051758,Combined Manhattan Euclidian,0.0,201
0,1.8438940048217773,Chebyshev,0.1,209
0,0.8164980411529541,Manhattan,0.1,217
0,1.945289134979248,Euclidian,0.1,209
0,0.03437399864196777,Weighted Manhattan,0.1,217
0,0.05873990058898926,Combined Chebyshev Manhattan,0.1,209
0,0.06881594657897949,Combined Chebyshev Euclidian,0.1,209
0,0.06817197799682617,Combined Manhattan Euclidian,0.1,209
0,1.8068618774414062,Chebyshev,0.2,221
0,1.2407400608062744,Manhattan,0.2,309
0,1.8681061267852783,Euclidian,0.2,221
0,0.06916618347167969,Weighted Manhattan,0.2,309
0,0.06420302391052246,Combined Chebyshev Manhattan,0.2,221
0,0.07386016845703125,Combined Chebyshev Euclidian,0.2,221
0,0.07397127151489258,Combined Manhattan Euclidian,0.2,221
0,4.584194183349609,Chebyshev,0.30000000000000004,311
0,3.776409149169922,Manhattan,0.30000000000000004,313
0,4.770799875259399,Euclidian,0.30000000000000004,311
0,0.1366720199584961,Weighted Manhattan,0.30000000000000004,311
0,0.15350794792175293,Combined Chebyshev Manhattan,0.30000000000000004,311
0,0.17755508422851562,Combined Chebyshev Euclidian,0.30000000000000004,311
0,0.18734478950500488,Combined Manhattan Euclidian,0.30000000000000004,311
0,0.14846086502075195,Chebyshev,0.0,201
0,0.13279223442077637,Manhattan,0.0,201
0,0.16016483306884766,Euclidian,0.0,201
0,0.004503011703491211,Weighted Manhattan,0.0,201
0,0.005990743637084961,Combined Chebyshev Manhattan,0.0,201
0,0.00661778450012207,Combined Chebyshev Euclidian,0.0,201
0,0.006946086883544922,Combined Manhattan Euclidian,0.0,201
0,1.9748649597167969,Chebyshev,0.1,205
0,0.6493911743164062,Manhattan,0.1,209
0,2.0311899185180664,Euclidian,0.1,205
0,0.028270959854125977,Weighted Manhattan,0.1,209
0,0.06311297416687012,Combined Chebyshev Manhattan,0.1,205
0,0.0727548599243164,Combined Chebyshev Euclidian,0.1,205
0,0.07201981544494629,Combined Manhattan Euclidian,0.1,205
0,4.299508094787598,Chebyshev,0.2,237
0,1.9097239971160889,Manhattan,0.2,241
0,4.3698179721832275,Euclidian,0.2,237
0,0.07181906700134277,Weighted Manhattan,0.2,241
0,0.1252298355102539,Combined Chebyshev Manhattan,0.2,237
0,0.14989304542541504,Combined Chebyshev Euclidian,0.2,237
0,0.1560521125793457,Combined Manhattan Euclidian,0.2,237
0,7.094844102859497,Chebyshev,0.30000000000000004,495
0,3.227242946624756,Manhattan,0.30000000000000004,431
0,7.564972162246704,Euclidian,0.30000000000000004,495
0,0.14452004432678223,Weighted Manhattan,0.30000000000000004,403
0,0.2551240921020508,Combined Chebyshev Manhattan,0.30000000000000004,495
0,0.29788684844970703,Combined Chebyshev Euclidian,0.30000000000000004,495
0,0.3028428554534912,Combined Manhattan Euclidian,0.30000000000000004,495
0,0.14124107360839844,Chebyshev,0.0,201
0,0.12778687477111816,Manhattan,0.0,201
0,0.173051118850708,Euclidian,0.0,201
0,0.004296064376831055,Weighted Manhattan,0.0,201
0,0.006101131439208984,Combined Chebyshev Manhattan,0.0,201
0,0.006516933441162109,Combined Chebyshev Euclidian,0.0,201
0,0.00657200813293457,Combined Manhattan Euclidian,0.0,201
0,1.5130500793457031,Chebyshev,0.1,217
0,0.8363542556762695,Manhattan,0.1,225
0,1.616966962814331,Euclidian,0.1,217
0,0.03626108169555664,Weighted Manhattan,0.1,225
0,0.05194497108459473,Combined Chebyshev Manhattan,0.1,217
0,0.05309796333312988,Combined Chebyshev Euclidian,0.1,215
0,0.0521547794342041,Combined Manhattan Euclidian,0.1,215
0,2.5130722522735596,Chebyshev,0.2,213
0,2.05283784866333,Manhattan,0.2,309
0,2.5204451084136963,Euclidian,0.2,213
0,0.08930802345275879,Weighted Manhattan,0.2,309
0,0.07611393928527832,Combined Chebyshev Manhattan,0.2,213
0,0.08765697479248047,Combined Chebyshev Euclidian,0.2,213
0,0.09177708625793457,Combined Manhattan Euclidian,0.2,213
0,5.0333099365234375,Chebyshev,0.30000000000000004,335
0,2.8390369415283203,Manhattan,0.30000000000000004,359
0,6.223445892333984,Euclidian,0.30000000000000004,335
0,0.1467273235321045,Weighted Manhattan,0.30000000000000004,359
0,0.2136068344116211,Combined Chebyshev Manhattan,0.30000000000000004,335
0,0.2312910556793213,Combined Chebyshev Euclidian,0.30000000000000004,335
0,0.23297929763793945,Combined Manhattan Euclidian,0.30000000000000004,335
0,0.16826176643371582,Chebyshev,0.0,201
0,0.15935897827148438,Manhattan,0.0,201
0,0.199692964553833,Euclidian,0.0,201
0,0.004748821258544922,Weighted Manhattan,0.0,201
0,0.006412029266357422,Combined Chebyshev Manhattan,0.0,201
0,0.013498067855834961,Combined Chebyshev Euclidian,0.0,201
0,0.008516788482666016,Combined Manhattan Euclidian,0.0,201
0,1.1941518783569336,Chebyshev,0.1,203
0,1.115708827972412,Manhattan,0.1,223
0,1.3193550109863281,Euclidian,0.1,203
0,0.0470430850982666,Weighted Manhattan,0.1,223
0,0.04148411750793457,Combined Chebyshev Manhattan,0.1,203
0,0.043505191802978516,Combined Chebyshev Euclidian,0.1,203
0,0.04838728904724121,Combined Manhattan Euclidian,0.1,203
0,3.610645055770874,Chebyshev,0.2,233
0,3.406614065170288,Manhattan,0.2,273
0,3.963283061981201,Euclidian,0.2,233
0,0.12044692039489746,Weighted Manhattan,0.2,273
0,0.1191859245300293,Combined Chebyshev Manhattan,0.2,233
0,0.12978315353393555,Combined Chebyshev Euclidian,0.2,233
0,0.13009405136108398,Combined Manhattan Euclidian,0.2,233
0,7.143084764480591,Chebyshev,0.30000000000000004,311
0,4.1583638191223145,Manhattan,0.30000000000000004,353
0,7.238471984863281,Euclidian,0.30000000000000004,311
0,0.16464710235595703,Weighted Manhattan,0.30000000000000004,353
0,0.20930218696594238,Combined Chebyshev Manhattan,0.30000000000000004,311
0,0.2668612003326416,Combined Chebyshev Euclidian,0.30000000000000004,311
0,0.2357010841369629,Combined Manhattan Euclidian,0.30000000000000004,311
0,0.16472506523132324,Chebyshev,0.0,201
0,0.15444207191467285,Manhattan,0.0,201
0,0.19318509101867676,Euclidian,0.0,201
0,0.0046122074127197266,Weighted Manhattan,0.0,201
0,0.006209611892700195,Combined Chebyshev Manhattan,0.0,201
0,0.007559299468994141,Combined Chebyshev Euclidian,0.0,201
0,0.006943225860595703,Combined Manhattan Euclidian,0.0,201
0,1.2862029075622559,Chebyshev,0.1,209
0,1.5310678482055664,Manhattan,0.1,225
0,1.4400677680969238,Euclidian,0.1,209
0,0.061781883239746094,Weighted Manhattan,0.1,225
0,0.043833017349243164,Combined Chebyshev Manhattan,0.1,209
0,0.05990195274353027,Combined Chebyshev Euclidian,0.1,209
0,0.051859140396118164,Combined Manhattan Euclidian,0.1,209
0,3.38706374168396,Chebyshev,0.2,233
0,2.434983253479004,Manhattan,0.2,267
0,3.5153310298919678,Euclidian,0.2,233
0,0.09930014610290527,Weighted Manhattan,0.2,267
0,0.10112309455871582,Combined Chebyshev Manhattan,0.2,231
0,0.11249089241027832,Combined Chebyshev Euclidian,0.2,231
0,0.11689305305480957,Combined Manhattan Euclidian,0.2,231
0,10.197880029678345,Chebyshev,0.30000000000000004,555
0,8.001434087753296,Manhattan,0.30000000000000004,763
0,10.714606761932373,Euclidian,0.30000000000000004,555
0,0.619534969329834,Weighted Manhattan,0.30000000000000004,769
0,0.4572000503540039,Combined Chebyshev Manhattan,0.30000000000000004,555
0,0.5110108852386475,Combined Chebyshev Euclidian,0.30000000000000004,587
0,0.5827462673187256,Combined Manhattan Euclidian,0.30000000000000004,587
0,0.2200319766998291,Chebyshev,0.0,201
0,0.22325420379638672,Manhattan,0.0,201
0,0.29033589363098145,Euclidian,0.0,201
0,0.009005069732666016,Weighted Manhattan,0.0,201
0,0.02400994300842285,Combined Chebyshev Manhattan,0.0,201
0,0.013760089874267578,Combined Chebyshev Euclidian,0.0,201
0,0.010481119155883789,Combined Manhattan Euclidian,0.0,201
0,1.3909809589385986,Chebyshev,0.1,201
0,0.9881010055541992,Manhattan,0.1,231
0,1.3061761856079102,Euclidian,0.1,201
0,0.04628872871398926,Weighted Manhattan,0.1,231
0,0.03916215896606445,Combined Chebyshev Manhattan,0.1,201
0,0.05278491973876953,Combined Chebyshev Euclidian,0.1,201
0,0.05234575271606445,Combined Manhattan Euclidian,0.1,201
0,4.206225156784058,Chebyshev,0.2,245
0,2.400359869003296,Manhattan,0.2,293
0,4.191067218780518,Euclidian,0.2,245
0,0.10037398338317871,Weighted Manhattan,0.2,293
0,0.13797903060913086,Combined Chebyshev Manhattan,0.2,245
0,0.16205310821533203,Combined Chebyshev Euclidian,0.2,245
0,0.16505098342895508,Combined Manhattan Euclidian,0.2,245
0,12.381292819976807,Chebyshev,0.30000000000000004,441
0,6.259661912918091,Manhattan,0.30000000000000004,385
0,13.134618759155273,Euclidian,0.30000000000000004,441
0,0.24511075019836426,Weighted Manhattan,0.30000000000000004,453
0,0.39049816131591797,Combined Chebyshev Manhattan,0.30000000000000004,431
0,0.4137687683105469,Combined Chebyshev Euclidian,0.30000000000000004,421
0,0.4006922245025635,Combined Manhattan Euclidian,0.30000000000000004,421
0,0.20368003845214844,Chebyshev,0.0,201
0,0.20705699920654297,Manhattan,0.0,201
0,0.22868990898132324,Euclidian,0.0,201
0,0.006649017333984375,Weighted Manhattan,0.0,201
0,0.0067310333251953125,Combined Chebyshev Manhattan,0.0,201
0,0.010587930679321289,Combined Chebyshev Euclidian,0.0,201
0,0.010172128677368164,Combined Manhattan Euclidian,0.0,201
0,1.7331290245056152,Chebyshev,0.1,205
0,0.9799890518188477,Manhattan,0.1,247
0,1.838623046875,Euclidian,0.1,205
0,0.048089027404785156,Weighted Manhattan,0.1,247
0,0.05696606636047363,Combined Chebyshev Manhattan,0.1,205
0,0.06507277488708496,Combined Chebyshev Euclidian,0.1,205
0,0.06277894973754883,Combined Manhattan Euclidian,0.1,205
0,3.9760351181030273,Chebyshev,0.2,229
0,2.5247647762298584,Manhattan,0.2,283
0,4.2336530685424805,Euclidian,0.2,229
0,0.11081171035766602,Weighted Manhattan,0.2,283
0,0.12764191627502441,Combined Chebyshev Manhattan,0.2,231
0,0.1451723575592041,Combined Chebyshev Euclidian,0.2,231
0,0.14292621612548828,Combined Manhattan Euclidian,0.2,231
0,5.796173095703125,Chebyshev,0.30000000000000004,261
0,4.750103235244751,Manhattan,0.30000000000000004,333
0,6.032293081283569,Euclidian,0.30000000000000004,261
0,0.18294405937194824,Weighted Manhattan,0.30000000000000004,333
0,0.18597698211669922,Combined Chebyshev Manhattan,0.30000000000000004,261
0,0.2518129348754883,Combined Chebyshev Euclidian,0.30000000000000004,279
0,0.2439279556274414,Combined Manhattan Euclidian,0.30000000000000004,279
0,0.17106008529663086,Chebyshev,0.0,201
0,0.1593458652496338,Manhattan,0.0,201
0,0.19226694107055664,Euclidian,0.0,201
0,0.006103038787841797,Weighted Manhattan,0.0,201
0,0.006432056427001953,Combined Chebyshev Manhattan,0.0,201
0,0.009176254272460938,Combined Chebyshev Euclidian,0.0,201
0,0.006972312927246094,Combined Manhattan Euclidian,0.0,201
0,1.9416100978851318,Chebyshev,0.1,201
0,0.44684314727783203,Manhattan,0.1,225
0,2.069857120513916,Euclidian,0.1,201
0,0.02780294418334961,Weighted Manhattan,0.1,225
0,0.06129193305969238,Combined Chebyshev Manhattan,0.1,201
0,0.08385109901428223,Combined Chebyshev Euclidian,0.1,201
0,0.08265995979309082,Combined Manhattan Euclidian,0.1,201
0,3.9540019035339355,Chebyshev,0.2,245
0,2.645014762878418,Manhattan,0.2,321
0,4.011366844177246,Euclidian,0.2,245
0,0.11334109306335449,Weighted Manhattan,0.2,321
0,0.12102079391479492,Combined Chebyshev Manhattan,0.2,245
0,0.14355993270874023,Combined Chebyshev Euclidian,0.2,245
0,0.1382148265838623,Combined Manhattan Euclidian,0.2,245
0,7.433182001113892,Chebyshev,0.30000000000000004,307
0,2.774348258972168,Manhattan,0.30000000000000004,297
0,7.7867372035980225,Euclidian,0.30000000000000004,307
0,0.1172640323638916,Weighted Manhattan,0.30000000000000004,297
0,0.22838807106018066,Combined Chebyshev Manhattan,0.30000000000000004,307
0,0.28939223289489746,Combined Chebyshev Euclidian,0.30000000000000004,307
